timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1533237567154,4777,HTTP Request,404,Not Found,getUserByUsername 3-3,text,false,,312,151,7,21,4768,0,0
1533237569153,2778,HTTP Request,404,Not Found,getUserByUsername 3-5,text,false,,312,151,7,21,2769,0,1
1533237570154,1778,HTTP Request,404,Not Found,getUserByUsername 3-6,text,false,,312,151,7,21,1776,0,0
1533237571154,779,HTTP Request,404,Not Found,getUserByUsername 3-7,text,false,,312,151,7,21,776,0,1
1533237568154,3780,HTTP Request,404,Not Found,getUserByUsername 3-4,text,false,,312,151,7,21,3776,0,0
1533237565185,6746,HTTP Request,404,Not Found,getUserByUsername 3-1,text,false,,312,151,7,21,6745,0,47
1533237566153,5779,HTTP Request,404,Not Found,getUserByUsername 3-2,text,false,,312,151,7,21,5777,0,0
1533237571936,55,HTTP Request,404,Not Found,getUserByUsername 3-1,text,false,,312,151,7,21,55,0,1
1533237571934,57,HTTP Request,404,Not Found,getUserByUsername 3-4,text,false,,312,151,7,21,57,0,1
1533237571936,56,HTTP Request,404,Not Found,getUserByUsername 3-6,text,false,,312,151,7,21,56,0,0
1533237571992,3,HTTP Request,404,Not Found,getUserByUsername 3-6,text,false,,312,151,7,21,3,0,0
1533237571992,4,HTTP Request,404,Not Found,getUserByUsername 3-4,text,false,,312,151,7,21,4,0,0
1533237571997,3,HTTP Request,404,Not Found,getUserByUsername 3-4,text,false,,312,151,7,21,3,0,0
1533237572000,2,HTTP Request,404,Not Found,getUserByUsername 3-4,text,false,,312,151,7,21,2,0,0
1533237572003,2,HTTP Request,404,Not Found,getUserByUsername 3-4,text,false,,312,151,7,21,2,0,0
1533237571992,13,HTTP Request,404,Not Found,getUserByUsername 3-1,text,false,,312,151,7,21,13,0,0
1533237572005,3,HTTP Request,404,Not Found,getUserByUsername 3-1,text,false,,312,151,7,21,3,0,0
1533237572008,2,HTTP Request,404,Not Found,getUserByUsername 3-1,text,false,,312,151,7,21,2,0,0
1533237572005,29,HTTP Request,404,Not Found,getUserByUsername 3-4,text,false,,312,151,7,21,29,0,0
1533237571996,39,HTTP Request,404,Not Found,getUserByUsername 3-6,text,false,,312,151,7,21,39,0,0
1533237572011,40,HTTP Request,404,Not Found,getUserByUsername 3-1,text,false,,312,151,7,21,40,0,0
1533237572035,18,HTTP Request,404,Not Found,getUserByUsername 3-6,text,false,,312,151,7,21,17,0,0
1533237572035,18,HTTP Request,404,Not Found,getUserByUsername 3-4,text,false,,312,151,7,21,18,0,0
1533237572051,78,HTTP Request,404,Not Found,getUserByUsername 3-1,text,false,,312,151,7,22,78,0,0
1533237571934,197,HTTP Request,404,Not Found,getUserByUsername 3-7,text,false,,312,151,7,22,197,0,0
1533237571937,195,HTTP Request,404,Not Found,getUserByUsername 3-5,text,false,,312,151,7,22,195,0,1
1533237571937,195,HTTP Request,404,Not Found,getUserByUsername 3-3,text,false,,312,151,7,22,195,0,1
1533237571936,197,HTTP Request,404,Not Found,getUserByUsername 3-2,text,false,,312,151,7,22,197,0,0
1533237572053,82,HTTP Request,404,Not Found,getUserByUsername 3-4,text,false,,312,151,7,22,81,0,0
1533237572130,6,HTTP Request,404,Not Found,getUserByUsername 3-1,text,false,,312,151,7,23,6,0,0
1533237572053,106,HTTP Request,404,Not Found,getUserByUsername 3-6,text,false,,312,151,8,24,106,0,0
1533237572153,21,HTTP Request,404,Not Found,getUserByUsername 3-8,text,false,,312,151,8,24,21,0,1
1533237572132,42,HTTP Request,404,Not Found,getUserByUsername 3-7,text,false,,312,151,8,24,42,0,0
1533237572159,16,HTTP Request,404,Not Found,getUserByUsername 3-6,text,false,,312,151,8,24,16,0,1
1533237572134,46,HTTP Request,404,Not Found,getUserByUsername 3-2,text,false,,312,151,8,24,46,0,0
1533237572136,49,HTTP Request,404,Not Found,getUserByUsername 3-1,text,false,,312,151,8,24,49,0,0
1533237572135,57,HTTP Request,404,Not Found,getUserByUsername 3-4,text,false,,312,151,8,24,57,0,0
1533237572133,64,HTTP Request,404,Not Found,getUserByUsername 3-3,text,false,,312,151,7,23,64,0,0
1533237572132,68,HTTP Request,404,Not Found,getUserByUsername 3-5,text,false,,312,151,7,23,67,0,0
1533237572197,5,HTTP Request,404,Not Found,getUserByUsername 3-3,text,false,,312,151,7,23,5,0,0
1533237572186,24,HTTP Request,404,Not Found,getUserByUsername 3-1,text,false,,312,151,7,23,24,0,0
1533237572174,36,HTTP Request,404,Not Found,getUserByUsername 3-8,text,false,,312,151,7,23,36,0,0
1533237572200,24,HTTP Request,404,Not Found,getUserByUsername 3-5,text,false,,312,151,6,22,24,0,0
1533237572202,22,HTTP Request,404,Not Found,getUserByUsername 3-3,text,false,,312,151,6,22,22,0,0
1533237572176,49,HTTP Request,404,Not Found,getUserByUsername 3-6,text,false,,312,151,6,22,49,0,0
1533237572180,45,HTTP Request,404,Not Found,getUserByUsername 3-2,text,false,,312,151,6,22,44,0,0
1533237572225,3,HTTP Request,404,Not Found,getUserByUsername 3-2,text,false,,312,151,6,22,3,0,0
1533237572225,3,HTTP Request,404,Not Found,getUserByUsername 3-6,text,false,,312,151,6,22,3,0,0
1533237572225,3,HTTP Request,404,Not Found,getUserByUsername 3-3,text,false,,312,151,6,22,3,0,0
1533237572225,4,HTTP Request,404,Not Found,getUserByUsername 3-5,text,false,,312,151,6,22,4,0,0
1533237572229,3,HTTP Request,404,Not Found,getUserByUsername 3-5,text,false,,312,151,6,22,3,0,0
1533237572228,4,HTTP Request,404,Not Found,getUserByUsername 3-6,text,false,,312,151,6,22,4,0,0
1533237572228,4,HTTP Request,404,Not Found,getUserByUsername 3-3,text,false,,312,151,6,22,4,0,0
1533237572233,2,HTTP Request,404,Not Found,getUserByUsername 3-3,text,false,,312,151,5,21,2,0,0
1533237572232,3,HTTP Request,404,Not Found,getUserByUsername 3-5,text,false,,312,151,5,21,3,0,0
1533237572236,2,HTTP Request,404,Not Found,getUserByUsername 3-3,text,false,,312,151,5,21,2,0,0
1533237572236,3,HTTP Request,404,Not Found,getUserByUsername 3-5,text,false,,312,151,5,21,3,0,0
1533237572239,2,HTTP Request,404,Not Found,getUserByUsername 3-3,text,false,,312,151,5,21,2,0,0
1533237572239,3,HTTP Request,404,Not Found,getUserByUsername 3-5,text,false,,312,151,4,20,3,0,0
1533237572243,4,HTTP Request,404,Not Found,getUserByUsername 3-5,text,false,,312,151,4,20,4,0,0
1533237572211,104,HTTP Request,404,Not Found,getUserByUsername 3-8,text,false,,312,151,3,19,104,0,0
1533237572174,141,HTTP Request,404,Not Found,getUserByUsername 3-7,text,false,,312,151,3,19,141,0,0
1533237572228,88,HTTP Request,404,Not Found,getUserByUsername 3-2,text,false,,312,151,3,19,88,0,0
1533237572316,3,HTTP Request,404,Not Found,getUserByUsername 3-7,text,false,,312,151,3,19,3,0,0
1533237572316,3,HTTP Request,404,Not Found,getUserByUsername 3-8,text,false,,312,151,3,19,3,0,0
1533237572317,3,HTTP Request,404,Not Found,getUserByUsername 3-2,text,false,,312,151,3,19,3,0,0
1533237572320,4,HTTP Request,404,Not Found,getUserByUsername 3-2,text,false,,312,151,3,19,3,0,0
1533237572319,6,HTTP Request,404,Not Found,getUserByUsername 3-7,text,false,,312,151,3,19,6,0,0
1533237572319,6,HTTP Request,404,Not Found,getUserByUsername 3-8,text,false,,312,151,3,19,6,0,0
1533237572326,169,HTTP Request,404,Not Found,getUserByUsername 3-8,text,false,,312,151,3,19,169,0,0
1533237572325,170,HTTP Request,404,Not Found,getUserByUsername 3-7,text,false,,312,151,3,19,170,0,0
1533237572324,230,HTTP Request,404,Not Found,getUserByUsername 3-2,text,false,,312,151,3,19,230,0,0
1533237572496,60,HTTP Request,404,Not Found,getUserByUsername 3-7,text,false,,312,151,3,19,60,0,0
1533237572554,3,HTTP Request,404,Not Found,getUserByUsername 3-2,text,false,,312,151,3,19,3,0,0
1533237572556,2,HTTP Request,404,Not Found,getUserByUsername 3-7,text,false,,312,151,2,18,2,0,0
1533237572559,2,HTTP Request,404,Not Found,getUserByUsername 3-7,text,false,,312,151,2,18,2,0,0
1533237572495,127,HTTP Request,404,Not Found,getUserByUsername 3-8,text,false,,312,151,1,17,127,0,0
1533237572622,22,HTTP Request,404,Not Found,getUserByUsername 3-8,text,false,,312,151,1,17,22,0,0
1533237572644,2,HTTP Request,404,Not Found,getUserByUsername 3-8,text,false,,312,151,1,17,2,0,0
1533237572647,2,HTTP Request,404,Not Found,getUserByUsername 3-8,text,false,,312,151,1,17,2,0,0
1533237573153,214,HTTP Request,404,Not Found,getUserByUsername 3-9,text,false,,312,151,1,19,214,0,1
1533237573367,2,HTTP Request,404,Not Found,getUserByUsername 3-9,text,false,,312,151,1,19,2,0,0
1533237573370,27,HTTP Request,404,Not Found,getUserByUsername 3-9,text,false,,312,151,1,19,27,0,0
1533237573397,3,HTTP Request,404,Not Found,getUserByUsername 3-9,text,false,,312,151,1,19,3,0,0
1533237573400,2,HTTP Request,404,Not Found,getUserByUsername 3-9,text,false,,312,151,1,19,2,0,0
1533237573402,3,HTTP Request,404,Not Found,getUserByUsername 3-9,text,false,,312,151,1,19,2,0,0
1533237573405,26,HTTP Request,404,Not Found,getUserByUsername 3-9,text,false,,312,151,1,19,26,0,0
1533237573431,2,HTTP Request,404,Not Found,getUserByUsername 3-9,text,false,,312,151,1,19,2,0,0
1533237573433,92,HTTP Request,404,Not Found,getUserByUsername 3-9,text,false,,312,151,1,19,92,0,0
1533237573526,2,HTTP Request,404,Not Found,getUserByUsername 3-9,text,false,,312,151,1,19,2,0,0
1533237567105,7047,HTTP Request,200,OK,getAllUsers 1-3,text,true,,520,123,10,20,7047,0,1
1533237568104,6048,HTTP Request,200,OK,getAllUsers 1-4,text,true,,520,123,10,20,6048,0,1
1533237574107,46,HTTP Request,200,OK,getAllUsers 1-10,text,true,,520,123,10,20,45,0,0
1533237569105,5049,HTTP Request,200,OK,getAllUsers 1-5,text,true,,520,123,10,20,5047,0,0
1533237570105,4049,HTTP Request,200,OK,getAllUsers 1-6,text,true,,520,123,10,20,4049,0,0
1533237572106,2049,HTTP Request,200,OK,getAllUsers 1-8,text,true,,520,123,10,20,2049,0,1
1533237566105,8052,HTTP Request,200,OK,getAllUsers 1-2,text,true,,520,123,10,21,8050,0,0
1533237573105,1596,HTTP Request,200,OK,getAllUsers 1-9,text,true,,520,123,10,21,1596,0,1
1533237571106,3598,HTTP Request,200,OK,getAllUsers 1-7,text,true,,520,123,10,21,3597,0,0
1533237574156,550,HTTP Request,404,Not Found,getUserByUsername 3-10,text,false,,312,151,1,21,550,0,0
1533237574153,554,HTTP Request,200,OK,getAllUsers 1-4,text,true,,520,123,10,21,554,0,1
1533237574154,814,HTTP Request,200,OK,getAllUsers 1-6,text,true,,520,123,10,21,814,0,1
1533237573135,1834,HTTP Request,200,OK,getUserById 2-9,text,true,,229,126,10,21,1834,0,1
1533237574155,817,HTTP Request,200,OK,getAllUsers 1-8,text,true,,520,123,10,21,817,0,1
1533237574158,814,HTTP Request,200,OK,getAllUsers 1-2,text,true,,520,123,10,21,814,0,0
1533237565185,9790,HTTP Request,200,OK,getAllUsers 1-1,text,true,,520,123,10,21,9790,0,47
1533237574701,276,HTTP Request,200,OK,getAllUsers 1-9,text,true,,520,123,10,21,276,0,0
1533237574706,271,HTTP Request,404,Not Found,getUserByUsername 3-10,text,false,,312,151,1,21,271,0,0
1533237571138,3842,HTTP Request,200,OK,getUserById 2-7,text,true,,229,126,10,21,3842,0,1
1533237574154,826,HTTP Request,200,OK,getAllUsers 1-5,text,true,,520,123,10,21,826,0,1
1533237574707,276,HTTP Request,200,OK,getAllUsers 1-4,text,true,,520,123,10,21,276,0,0
1533237574704,280,HTTP Request,200,OK,getAllUsers 1-7,text,true,,520,123,10,21,280,0,1
1533237568136,6850,HTTP Request,200,OK,getUserById 2-4,text,true,,229,126,10,21,6850,0,0
1533237574969,18,HTTP Request,200,OK,getUserById 2-9,text,true,,229,126,10,21,18,0,0
1533237567134,7854,HTTP Request,200,OK,getUserById 2-3,text,true,,229,126,10,21,7854,0,1
1533237574978,13,HTTP Request,404,Not Found,getUserByUsername 3-10,text,false,,312,151,1,21,13,0,0
1533237574972,20,HTTP Request,200,OK,getAllUsers 1-8,text,true,,520,123,10,21,20,0,0
1533237574977,18,HTTP Request,200,OK,getAllUsers 1-9,text,true,,520,123,10,21,17,0,0
1533237574980,16,HTTP Request,200,OK,getUserById 2-7,text,true,,229,126,10,21,16,0,1
1533237574969,29,HTTP Request,200,OK,getAllUsers 1-6,text,true,,520,123,10,21,28,0,0
1533237570134,4865,HTTP Request,200,OK,getUserById 2-6,text,true,,229,126,10,21,4865,0,0
1533237574981,18,HTTP Request,200,OK,getAllUsers 1-5,text,true,,520,123,10,21,18,0,0
1533237574975,29,HTTP Request,200,OK,getAllUsers 1-1,text,true,,520,123,10,21,29,0,1
1533237574987,21,HTTP Request,200,OK,getUserById 2-9,text,true,,229,126,10,21,20,0,0
1533237574991,18,HTTP Request,404,Not Found,getUserByUsername 3-10,text,false,,312,151,1,21,18,0,0
1533237566133,8876,HTTP Request,200,OK,getUserById 2-2,text,true,,229,126,10,21,8873,0,1
1533237574986,23,HTTP Request,200,OK,getUserById 2-4,text,true,,229,126,10,21,23,0,1
1533237574984,27,HTTP Request,200,OK,getAllUsers 1-7,text,true,,520,123,10,21,27,0,0
1533237572136,2876,HTTP Request,200,OK,getUserById 2-8,text,true,,229,126,10,21,2876,0,1
1533237574988,27,HTTP Request,200,OK,getUserById 2-3,text,true,,229,126,10,21,27,0,1
1533237574995,21,HTTP Request,200,OK,getAllUsers 1-9,text,true,,520,123,10,21,20,0,0
1533237575000,19,HTTP Request,200,OK,getAllUsers 1-5,text,true,,520,123,10,21,19,0,0
1533237569134,5887,HTTP Request,200,OK,getUserById 2-5,text,true,,229,126,10,21,5887,0,1
1533237575004,18,HTTP Request,200,OK,getAllUsers 1-1,text,true,,520,123,10,21,18,0,0
1533237574996,27,HTTP Request,200,OK,getUserById 2-7,text,true,,229,126,10,21,27,0,0
1533237565185,9876,HTTP Request,200,OK,getUserById 2-1,text,true,,229,126,10,21,9876,0,47
1533237575008,57,HTTP Request,200,OK,getUserById 2-9,text,true,,229,126,10,21,57,0,0
1533237574136,931,HTTP Request,200,OK,getUserById 2-10,text,true,,229,126,10,21,931,0,1
1533237575013,54,HTTP Request,200,OK,getUserById 2-8,text,true,,229,126,10,21,54,0,0
1533237575016,77,HTTP Request,200,OK,getAllUsers 1-9,text,true,,520,123,10,21,77,0,0
1533237575010,87,HTTP Request,200,OK,getUserById 2-4,text,true,,229,126,10,21,86,0,0
1533237575022,76,HTTP Request,200,OK,getUserById 2-5,text,true,,229,126,10,21,76,0,0
1533237575009,119,HTTP Request,404,Not Found,getUserByUsername 3-10,text,false,,312,151,1,22,119,0,0
1533237575097,53,HTTP Request,200,OK,getUserById 2-4,text,true,,229,126,11,23,53,0,0
1533237575099,51,HTTP Request,200,OK,getUserById 2-5,text,true,,229,126,11,23,51,0,0
1533237575155,3587,HTTP Request,404,Not Found,getUserByUsername 3-11,text,false,,312,151,5,33,3587,0,0
1533237576155,2589,HTTP Request,404,Not Found,getUserByUsername 3-12,text,false,,312,151,5,33,2589,0,0
1533237578744,3,HTTP Request,404,Not Found,getUserByUsername 3-12,text,false,,312,151,5,33,3,0,1
1533237578742,6,HTTP Request,404,Not Found,getUserByUsername 3-11,text,false,,312,151,5,33,6,0,1
1533237578747,2,HTTP Request,404,Not Found,getUserByUsername 3-12,text,false,,312,151,5,33,2,0,0
1533237578748,2,HTTP Request,404,Not Found,getUserByUsername 3-11,text,false,,312,151,5,33,2,0,0
1533237575067,4028,HTTP Request,200,OK,getUserById 2-8,text,true,,229,126,14,33,4028,0,0
1533237575061,4035,HTTP Request,200,OK,getUserById 2-1,text,true,,229,126,14,33,4035,0,1
1533237575067,4030,HTTP Request,200,OK,getUserById 2-10,text,true,,229,126,14,33,4030,0,0
1533237574993,4108,HTTP Request,200,OK,getAllUsers 1-8,text,true,,520,123,14,33,4106,0,0
1533237575023,4111,HTTP Request,200,OK,getUserById 2-7,text,true,,229,126,14,34,4111,0,0
1533237575009,4128,HTTP Request,200,OK,getUserById 2-2,text,true,,229,126,15,35,4128,0,1
1533237578111,1029,HTTP Request,200,OK,getAllUsers 1-14,text,true,,520,123,15,35,1029,0,0
1533237578751,395,HTTP Request,404,Not Found,getUserByUsername 3-11,text,false,,312,151,5,35,394,0,0
1533237579146,3,HTTP Request,404,Not Found,getUserByUsername 3-11,text,false,,312,151,5,35,3,0,0
1533237575128,4023,HTTP Request,404,Not Found,getUserByUsername 3-10,text,false,,312,151,5,35,4023,0,0
1533237579141,31,HTTP Request,200,OK,getAllUsers 1-14,text,true,,520,123,15,36,31,0,0
1533237579108,65,HTTP Request,200,OK,getAllUsers 1-15,text,true,,520,123,15,36,65,0,0
1533237579134,40,HTTP Request,200,OK,getUserById 2-7,text,true,,229,126,15,36,40,0,1
1533237575136,4038,HTTP Request,200,OK,getUserById 2-11,text,true,,229,126,15,36,4038,0,0
1533237579136,41,HTTP Request,200,OK,getUserById 2-15,text,true,,229,126,15,36,41,0,0
1533237575151,4026,HTTP Request,200,OK,getUserById 2-5,text,true,,229,126,15,36,4026,0,0
1533237579173,7,HTTP Request,200,OK,getAllUsers 1-14,text,true,,520,123,15,36,7,0,0
1533237575020,4522,HTTP Request,200,OK,getAllUsers 1-5,text,true,,520,123,15,36,4522,0,0
1533237578749,795,HTTP Request,404,Not Found,getUserByUsername 3-12,text,false,,312,151,6,36,795,0,0
1533237579149,487,HTTP Request,404,Not Found,getUserByUsername 3-11,text,false,,312,151,6,36,487,0,0
1533237579174,463,HTTP Request,200,OK,getUserById 2-7,text,true,,229,126,15,36,463,0,0
1533237578154,1484,HTTP Request,404,Not Found,getUserByUsername 3-14,text,false,,312,151,6,36,1390,0,1
1533237579153,614,HTTP Request,404,Not Found,getUserByUsername 3-15,text,false,,312,151,6,36,614,0,1
1533237579173,595,HTTP Request,200,OK,getAllUsers 1-15,text,true,,520,123,15,36,595,0,0
1533237579152,725,HTTP Request,404,Not Found,getUserByUsername 3-10,text,false,,312,151,6,36,725,0,0
1533237574998,4880,HTTP Request,200,OK,getAllUsers 1-6,text,true,,520,123,15,36,4879,0,0
1533237577155,2723,HTTP Request,404,Not Found,getUserByUsername 3-13,text,false,,312,151,6,36,2723,0,0
1533237579545,336,HTTP Request,404,Not Found,getUserByUsername 3-12,text,false,,312,151,6,36,336,0,0
1533237579638,243,HTTP Request,404,Not Found,getUserByUsername 3-14,text,false,,312,151,6,36,243,0,0
1533237579768,113,HTTP Request,404,Not Found,getUserByUsername 3-15,text,false,,312,151,6,36,113,0,0
1533237579637,245,HTTP Request,404,Not Found,getUserByUsername 3-11,text,false,,312,151,6,36,245,0,0
1533237579881,2,HTTP Request,404,Not Found,getUserByUsername 3-12,text,false,,312,151,6,36,2,0,0
1533237574983,4901,HTTP Request,200,OK,getAllUsers 1-4,text,true,,520,123,15,36,4901,0,0
1533237574973,4916,HTTP Request,200,OK,getAllUsers 1-2,text,true,,520,123,15,36,4916,0,0
1533237579884,8,HTTP Request,200,OK,getAllUsers 1-4,text,true,,520,123,15,36,8,0,1
1533237577108,2785,HTTP Request,200,OK,getAllUsers 1-13,text,true,,520,123,15,36,2784,0,0
1533237579881,42,HTTP Request,404,Not Found,getUserByUsername 3-15,text,false,,312,151,6,36,42,0,0
1533237574153,5771,HTTP Request,200,OK,getAllUsers 1-10,text,true,,520,123,15,36,5770,0,0
1533237579882,64,HTTP Request,404,Not Found,getUserByUsername 3-11,text,false,,312,151,6,36,41,0,0
1533237579881,114,HTTP Request,404,Not Found,getUserByUsername 3-14,text,false,,312,151,6,36,114,0,0
1533237579883,115,HTTP Request,404,Not Found,getUserByUsername 3-12,text,false,,312,151,6,36,115,0,0
1533237579924,74,HTTP Request,404,Not Found,getUserByUsername 3-15,text,false,,312,151,6,36,74,0,0
1533237575093,4905,HTTP Request,200,OK,getAllUsers 1-9,text,true,,520,123,15,36,4905,0,0
1533237579947,52,HTTP Request,404,Not Found,getUserByUsername 3-11,text,false,,312,151,6,36,51,0,0
1533237575022,4977,HTTP Request,200,OK,getAllUsers 1-1,text,true,,520,123,15,36,4977,0,0
1533237574152,6022,HTTP Request,200,OK,getAllUsers 1-3,text,true,,520,123,16,39,6022,0,1
1533237578136,2040,HTTP Request,200,OK,getUserById 2-14,text,true,,229,126,16,39,2037,0,1
1533237579101,1075,HTTP Request,200,OK,getAllUsers 1-8,text,true,,520,123,16,39,1075,0,1
1533237580108,71,HTTP Request,200,OK,getAllUsers 1-16,text,true,,520,123,16,39,71,0,0
1533237579878,304,HTTP Request,404,Not Found,getUserByUsername 3-13,text,false,,312,151,7,39,304,0,1
1533237579877,305,HTTP Request,404,Not Found,getUserByUsername 3-10,text,false,,312,151,7,39,305,0,0
1533237580174,10,HTTP Request,200,OK,getAllUsers 1-3,text,true,,520,123,16,39,10,0,1
1533237575107,5078,HTTP Request,200,OK,getAllUsers 1-11,text,true,,520,123,16,39,5078,0,0
1533237579177,1010,HTTP Request,200,OK,getUserById 2-15,text,true,,229,126,16,39,1010,0,0
1533237575150,5073,HTTP Request,200,OK,getUserById 2-4,text,true,,229,126,16,39,5073,0,0
1533237579095,1170,HTTP Request,200,OK,getUserById 2-8,text,true,,229,126,16,39,1133,0,0
1533237575011,5255,HTTP Request,200,OK,getAllUsers 1-7,text,true,,520,123,16,39,5254,0,0
1533237579180,1090,HTTP Request,200,OK,getAllUsers 1-14,text,true,,520,123,16,39,1090,0,0
1533237579998,272,HTTP Request,404,Not Found,getUserByUsername 3-12,text,false,,312,151,7,39,272,0,0
1533237580183,153,HTTP Request,404,Not Found,getUserByUsername 3-10,text,false,,312,151,7,39,153,0,0
1533237576107,4230,HTTP Request,200,OK,getAllUsers 1-12,text,true,,520,123,16,39,4230,0,0
1533237579543,816,HTTP Request,200,OK,getAllUsers 1-5,text,true,,520,123,16,39,816,0,0
1533237580267,101,HTTP Request,200,OK,getAllUsers 1-7,text,true,,520,123,16,39,101,0,1
1533237580337,33,HTTP Request,404,Not Found,getUserByUsername 3-10,text,false,,312,151,7,39,33,0,0
1533237580182,188,HTTP Request,404,Not Found,getUserByUsername 3-13,text,false,,312,151,6,38,188,0,0
1533237579995,377,HTTP Request,404,Not Found,getUserByUsername 3-14,text,false,,312,151,6,38,377,0,0
1533237579137,1236,HTTP Request,200,OK,getUserById 2-2,text,true,,229,126,16,38,1236,0,0
1533237580373,4,HTTP Request,404,Not Found,getUserByUsername 3-14,text,false,,312,151,6,38,4,0,1
1533237580155,222,HTTP Request,404,Not Found,getUserByUsername 3-16,text,false,,312,151,6,38,222,0,0
1533237580377,3,HTTP Request,404,Not Found,getUserByUsername 3-14,text,false,,312,151,6,38,3,0,0
1533237580375,6,HTTP Request,200,OK,getUserById 2-2,text,true,,229,126,16,38,6,0,0
1533237580378,4,HTTP Request,404,Not Found,getUserByUsername 3-16,text,false,,312,151,6,38,4,0,0
1533237579998,384,HTTP Request,404,Not Found,getUserByUsername 3-15,text,false,,312,151,6,38,384,0,0
1533237580372,52,HTTP Request,404,Not Found,getUserByUsername 3-13,text,false,,312,151,6,38,51,0,0
1533237580272,154,HTTP Request,404,Not Found,getUserByUsername 3-12,text,false,,312,151,6,38,154,0,0
1533237580381,49,HTTP Request,404,Not Found,getUserByUsername 3-14,text,false,,312,151,6,38,49,0,0
1533237580381,51,HTTP Request,200,OK,getUserById 2-2,text,true,,229,126,16,38,51,0,0
1533237580424,8,HTTP Request,404,Not Found,getUserByUsername 3-13,text,false,,312,151,6,38,6,0,0
1533237579999,433,HTTP Request,404,Not Found,getUserByUsername 3-11,text,false,,312,151,6,38,433,0,0
1533237579175,1258,HTTP Request,200,OK,getUserById 2-11,text,true,,229,126,16,37,1258,0,0
1533237580432,10,HTTP Request,404,Not Found,getUserByUsername 3-13,text,false,,312,151,5,37,9,0,0
1533237579769,673,HTTP Request,200,OK,getAllUsers 1-15,text,true,,520,123,16,37,672,0,0
1533237577137,3311,HTTP Request,200,OK,getUserById 2-13,text,true,,229,126,16,37,3311,0,0
1533237579177,1272,HTTP Request,200,OK,getUserById 2-5,text,true,,229,126,16,37,1272,0,1
1533237576136,4314,HTTP Request,200,OK,getUserById 2-12,text,true,,229,126,16,37,4314,0,0
1533237580383,71,HTTP Request,404,Not Found,getUserByUsername 3-15,text,false,,312,151,5,37,71,0,0
1533237580442,14,HTTP Request,404,Not Found,getUserByUsername 3-13,text,false,,312,151,5,37,14,0,0
1533237580450,10,HTTP Request,200,OK,getUserById 2-5,text,true,,229,126,16,37,10,0,0
1533237580432,28,HTTP Request,200,OK,getUserById 2-2,text,true,,229,126,16,37,28,0,0
1533237580455,7,HTTP Request,404,Not Found,getUserByUsername 3-15,text,false,,312,151,5,37,7,0,0
1533237579096,1365,HTTP Request,200,OK,getUserById 2-1,text,true,,229,126,16,37,1365,0,1
1533237575065,5397,HTTP Request,200,OK,getUserById 2-9,text,true,,229,126,16,37,5392,0,0
1533237580443,22,HTTP Request,200,OK,getAllUsers 1-15,text,true,,520,123,16,37,22,0,0
1533237580456,50,HTTP Request,404,Not Found,getUserByUsername 3-13,text,false,,312,151,5,37,49,0,0
1533237580427,90,HTTP Request,404,Not Found,getUserByUsername 3-12,text,false,,312,151,5,37,90,0,0
1533237580382,136,HTTP Request,404,Not Found,getUserByUsername 3-16,text,false,,312,151,4,36,136,0,0
1533237580506,14,HTTP Request,404,Not Found,getUserByUsername 3-13,text,false,,312,151,4,36,14,0,0
1533237580465,55,HTTP Request,200,OK,getAllUsers 1-15,text,true,,520,123,16,36,55,0,0
1533237580518,3,HTTP Request,404,Not Found,getUserByUsername 3-16,text,false,,312,151,4,36,3,0,0
1533237580463,58,HTTP Request,404,Not Found,getUserByUsername 3-15,text,false,,312,151,4,36,58,0,0
1533237580520,3,HTTP Request,404,Not Found,getUserByUsername 3-13,text,false,,312,151,4,36,3,0,0
1533237580430,95,HTTP Request,404,Not Found,getUserByUsername 3-14,text,false,,312,151,3,35,95,0,0
1533237580521,8,HTTP Request,404,Not Found,getUserByUsername 3-16,text,false,,312,151,3,35,8,0,0
1533237580522,8,HTTP Request,404,Not Found,getUserByUsername 3-15,text,false,,312,151,3,35,8,0,0
1533237580525,6,HTTP Request,404,Not Found,getUserByUsername 3-14,text,false,,312,151,3,35,6,0,0
1533237574999,5531,HTTP Request,200,OK,getUserById 2-6,text,true,,229,126,16,35,5531,0,1
1533237580529,4,HTTP Request,404,Not Found,getUserByUsername 3-16,text,false,,312,151,3,35,4,0,0
1533237580530,3,HTTP Request,404,Not Found,getUserByUsername 3-15,text,false,,312,151,3,35,3,0,0
1533237579889,645,HTTP Request,200,OK,getAllUsers 1-2,text,true,,520,123,16,34,645,0,1
1533237579097,1438,HTTP Request,200,OK,getUserById 2-10,text,true,,229,126,16,34,1438,0,0
1533237580533,4,HTTP Request,404,Not Found,getUserByUsername 3-16,text,false,,312,151,2,34,4,0,0
1533237579924,612,HTTP Request,200,OK,getAllUsers 1-10,text,true,,520,123,16,34,612,0,0
1533237580531,7,HTTP Request,404,Not Found,getUserByUsername 3-14,text,false,,312,151,2,34,7,0,0
1533237579999,539,HTTP Request,200,OK,getAllUsers 1-1,text,true,,520,123,16,33,539,0,1
1533237580532,7,HTTP Request,200,OK,getUserById 2-6,text,true,,229,126,16,33,7,0,0
1533237580136,403,HTTP Request,200,OK,getUserById 2-16,text,true,,229,126,16,33,403,0,0
1533237580537,6,HTTP Request,404,Not Found,getUserByUsername 3-16,text,false,,312,151,1,33,6,0,0
